id,question,question_concept,choices,answerKey
2060c15ad927d63db327f6277abee731,"The man uses grooming before a job interview, what is he trying to portray?",grooming,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['looking good', 'beauty', 'tardiness', 'handsomeness', 'neatness']}",E
a74b9266de3c155863231cc6eae36dce,Where would there be many people sitting in chair and listening to religious speech?,chair,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['auditorium', 'office', 'synagogue', 'confession', 'church']}",C
78cc94259c69fe5860663cfb709e12d0,Where is a tabby cat likely to be happiest?,tabby cat,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['box', 'home', 'alley', 'lap', 'barn']}",D
0207126210b7d3c65da2f62b175e0e99,East coast areas such as Florida are found where?,coast,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['florida', 'denmark', 'united states', 'map', 'california']}",C
75ca0cb4e5e4ff188fcf7aa2c8af58fb,"To learn must have the right book, to work efficiently what must one have?",learn,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['improve yourself', 'become knowledgeable', 'have tools', 'persistence', 'have more knowledge']}",C
6bdb0431fa12fbdc5d641044379eec7b,What is a mobile launching platform found in the ocean?,launching platform,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['launch pad', 'circus', 'aircraft carrier', 'large open area', 'space station']}",C
86ca5b66f3edd3ba38f117dd2c2cc1b2,There weren't potatoes but actually a snake in his what?,snake,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['burlap sack', 'hot country', 'purse', 'pet shops', 'deep grass']}",A
3c4726ed93e78b8c9ed9ff4ac444a62f,What could listening to music cause you to be?,listening to music,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['happy', 'smile', 'calm', 'entertainment', 'relaxation']}",C
aa55b7f6b2b2c627ea7d95b621a0ffbf,"If you want to make a big splash in a river with a rock, from where should you throw it?",rock,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['mountains countryside', 'ground', 'bridge', 'mountain range', 'surface of earth']}",C
5b31de5a0506985dea62030485e9c3c3,What is committing perjury likely to lead to?,committing perjury,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['shame', 'arrest', 'embarrassment', 'go to jail', 'tension']}",B
9a2a94207d01eae356a632638c708505,"The new play was the go to performance of the year, all the crowds would stand and what?",go to performance,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['admiration', 'applaud', 'make reservations', 'experience', 'sleep']}",B
6b819727eb8a670df26a7ffad036c119,"""There are 10 apples on an apple tree.  Three fall off.  Now there are X apples.""  What is this an example of?",apple tree,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['park', 'coloring book', 'garden center', 'math problem', 'gravity']}",D
bb7e95200163d56ff217cba6eae470c8,Where are people likely to find food?,people,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['opera', 'supermarket', 'building', 'conference', 'apartment']}",B
e1c1e59bef82df97789fb74211588d25,What might a kid do with his friend before going to play?,going to play,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['laugh', 'sit', 'being entertained', 'math', 'meet']}",E
b050548eda5c0aa847542a5e5f2226ea,What is a person who is well educated?,person,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['illiterate', 'knowledgable', 'own house', 'have enough food', 'meet expectations']}",B
5fed6d8e79458a77fafccc77c5430166,"Ben was an alcoholic and was in an accident.  Because of his mistake, he spent 8 years somewhere. Where was he?",alcoholic,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['prison', 'bridge', 'locked up', 'homeless shelter', ""neighbor's house""]}",A
4840397382c65294f9f1505cd5845799,Where do you buy tickets at a ticket booth for games/,ticket booth,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['train station', 'cathedral', 'metro station', 'fairgrounds', 'amusement park']}",D
98f268fe3f6603dffd1ef3720e612adf,A soccer field that is not contained in a building would be where?,soccer field,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['playground', 'mexico', 'town', 'outside', 'world cup']}",D
1958f3bf80c4515629f0d342c540c0b8,Letters are sometimes delivered by hand through one of these.,letters,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['mail box', 'suitcase', 'front door', 'bowl', 'post office']}",C
d27d0465137f3c709426eccae98acbe5,John came to see Sam and Sam kicked him out.  Sam didn't like company.  He prefered what?,company,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['you', 'abbreviation', 'solitude', 'loneliness', 'alone']}",C
d227f28c9490843fb225fcf4c7904ba9,"If somebody likes temperatures cool, they might have more than one electric fan where?",electric fan,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['home', 'hardware store', 'home', 'hot room', 'office']}",A
b2c3a4d4c013ec6251bcfd92f35063d6,"Sky diving scared him, once they jumped out of the plane he began losing consciousness while what?",losing consciousness,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['injury', 'death', 'playing uno', 'coma', 'falling down']}",E
3667955cd4a7b8af3f2ed35747eea857,"The president had to make a decision regarding the hate attack on his country, what did he do?",hate,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['wage war', 'fight enemy', 'kill', 'destroy enemy', 'attacked his country']}",A
8f94e2afc2456142d50a8e76bb4f2ba7,What's it called when you have seen something through an eyepiece?,eyepiece,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['sights', 'optical illusion', 'optical telescope', 'light microscope', 'binocular']}",A
86ea5303d0194c17ac6f6dec5585751d,"He had done a great job with the scary decorations, they were completely what?",great,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['terrible', 'little', 'halloween', 'small', 'horrible']}",E
371f22b6bf7c922f4f3a3ed182992656,"If you did well on the test, you might get an A as a what?",test,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['see work', 'practice', 'quiz', 'school grade', 'homework']}",D
53cec6df76ad2fc0d802979682d1ce4e,If you tell you boss your suffering from boredom they'll likely tell you to get back to what?,boredom,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['dream', 'fiddle', 'watch film', 'see new', 'work']}",E
126fcd9a539ac8237f82863df295108e,What is a good result of jogging?,jogging,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['insect repellent', 'heart attacks', 'improved health', 'shin splints', 'being tired']}",C
b629881148db7b32eed4d225fedf7c31,What is done to wood to attach something to it?,wood,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['nailed', 'carved', 'polished', 'eat cake', 'petrify']}",A
f35128ce82c006de5f73efdd0f9cca06,Where is a fox likely to be caught?,fox,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['tennessee', 'inside joke', 'grassy field', 'the forrest', 'england']}",C
e5a694ab7333ea27a942613d248b732a,Where do you put a new dining table?,dining table,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['cafeteria', 'arranging papers', 'in the park', 'formal dining room', 'house']}",E
c330780e3e855a5b2bd730b9a3997c5c,"Sometimes fighting inflation isn't even what, because it is so negligible?",fighting inflation,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['economic instability', 'not noticeable', 'spend more', 'rising interest rates', 'boring']}",B
fa01c3b02ef685da10246088861f8e1b,What is likely to have more than one level in a city?,level,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': [""carpenter's shop"", 'video game', 'garage', 'total number', 'building']}",C
4c0253d32a773f66cd70cc19cec89f80,Where is likely to have a lot of fire extinguishers?,fire extinguisher,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['garage', 'hospital', 'boat', 'house', 'doll house']}",B
f135ec42b0fa32dfcbf41e8af1fa9476,Where would someone learn to play an upright piano?,upright piano,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['music room', 'music store', 'music class', 'medium', 'house']}",C
7c22c55993fccd4c7d3c4d1f97bfff7e,What is necessary for learning by yourself?,learning,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['exposure', 'patience', 'study', 'cooperation', 'thought']}",C
ed0937d5ecad752068e97f9d8c5bd5c5,"John and Jane were a couple.  They were dating for a while and wanted to be together for even longer. For this reason, they did what?",couple,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['make sex', 'plan to marry', 'dance', 'electrical circuit', 'row about']}",B
eae086f7e41faeffd22f8bb5b9e40cbc,What emotion does getting paid lead to?,getting paid,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['sorrow', 'paying bills', 'happiness', 'frustration', 'spending money']}",C
8e455fecd2912108d741759ebc26183e,Who is likely going in to a market?,going to market,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['stress', 'food', 'that you', 'spending money', 'walking']}",C
640fa2a025a73dc0087c55a397b339d9,What is a characteristic of thin glass?,glass,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['break easily', 'shattering', 'melt', 'bend', 'hold water']}",A
441fe2061e792c3df4f60a0dc41766e2,What do you get for not moving your car during the required time?,moving car,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['towed', 'accidents', 'driving', 'getting tired', 'ticket']}",E
02c5b92d97670cdd5fbf7a1f697fbff8,"Bob's feet hurt from running barefoot on the hot pavement.  I lost his shoes, didn't know where they landed, and had to run from the corner store to his home.  About where did he run?",pavement,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['a bed of nails', 'town', 'attractive consistent look', 'city block', 'ground']}",D
d4fc07e02f2bc0492f67eb96af10538b,Where would you be able to hear a bassoon played in an unpleasing fashion?,bassoon,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['orchestra', 'baritone woodwind sound', 'symphony', 'play music', 'high school band']}",E
6efacba15f0cd3ff31915405875895f8,John loved competing because he was very competitive.  He liked being about to divide people into what categories?,competing,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['winners and losers', 'perform better', 'might win', 'losses', 'enemies']}",A
9b54283999001e13a8a43d3e2a1c392b,The game was on sale.  I got it then because it was usually what?,sale,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['buying', 'purchase', 'overpriced', 'way to much', 'expensive']}",E
35cb4c0687c17933114b02377f6c77d6,What could a massive building be if it is not constructed well?,massive,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['insubstantial', 'massless', 'dwarf', 'inconsequential', 'good']}",A
5f1b5f7b8cba3d315e96435bb4720135,Where could a printer be used by thousands of people?,printer,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['school', 'home office', 'people store', 'print shop', 'newspaper office']}",A
dff0e9959fcbbe48b43e62156248a553,What could prevent someone from buying chistmas presents?,buying christmas presents,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['happiness', 'lack of money', 'stress', 'relief', 'exhiliration']}",B
e539f3d55509e93558373042bb1e3ed4,What is the hope of playing sports without competition?,playing sports,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['running', 'have fun', 'balls touch', 'winning', 'get tired']}",B
037b67b11456abd7e556d3a864eceba4,"They moved out of the city to have a master bedroom, what kind of home did they seek?",master bedroom,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['large house', 'suburban home', 'big house', 'old house', 'keeping personal objects']}",B
e99da2b1d9ec4be89c2b42407aa5a15f,What could you add a line to?,line,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['bus stop', 'graph', 'post office', 'grass', 'play']}",B
586f0c1a627e0199a2e07b77e729f4dc,Joe bought a ficus.  He thought it would look good in what part of his home?,ficus,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['family room', 'tropical forest', 'flower garden', 'movie theater', 'hair salon']}",A
ab6872dabd0cc54c55200282e19294f4,"Sarah wanted to by a new rug.  Ink spilled onto her old one.  Really, she didn't know what that thing had an inkwell in the first place.  What piece of furniture might have been on her run?",rug,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['front of door', 'bedroom', 'desk', 'table', 'living room']}",C
901dc43313a51b67a0bdff75b4415a49,"When people discover something new while chatting with friends, why are they likely to continue talking?",chatting with friends,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['agreement', 'to fill their time', 'discomfort', 'misunderstanding', 'learning about']}",E
45f0c751b90321956f1f1fb67f33f5c4,How can one's views change after learning about science?,learning about science,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['appreciation of nature', 'become educated', 'excitement', 'increased knowledge', 'see things differently']}",E
aa3ad08cfe609df6c1024ad7a0665d94,"Traveling underwater has many dangers, such as low visibility causing what?",traveling,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['disorientation', 'due to', 'meeting new people', 'getting somewhere', 'relocation']}",A
4c71b0e5cbd0f9fcc0c4086c49552c65,Where are people likely to stand at an intersection?,intersection,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['cars', 'city street', 'street corner', 'fork in road', 'at a red light']}",C
6f18c3f29d65c51e1f4a79cc291b8a96,Janet knew she was dying from her injuries because she could feel herself doing what?,dying,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['sleeping longer', 'getting cold', 'death and decay', 'change of color', 'stop breathing']}",B
10a9268f59c783e75131ae08e28202a5,"An expressway can suffer from traffic, this traffic gets worse the closer you get to any what?",expressway,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['michigan', 'map', 'american city', 'rest stops', 'country']}",C
442dd2d372228b9942f55d761ef961a3,Where are there more telephone booths?,telephone booth,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['gas stations', 'city', 'london', 'train station', 'airport']}",B
a7f8089e91cf764119cc90d33bbe6c54,"John moved away from his family.  He was a bit upset that he had to do it, but he needed the job.  Still, he would have preferred it if the job were what?",away,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['present', 'stay here', 'closer', 'available', 'come here']}",C
8e3dfa1aa4cee48a75da9fcb203e754f,"James complained that Alexa's electric guitar was too loud and he couldn't get any work done at home,  so she decided that she should get an acoustic guitar.  Where might she look for one?",acoustic guitar,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['house', 'music shop', 'studio', 'storage', 'closet']}",B
585a194bba23870f6a636068f081de00,What can someone feeling happiness fall into?,happiness,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['lead to laughter', 'love', 'laughter', 'smiles', 'tears']}",B
9433423c6b7d9f9d0a2aca1cdf63c139,How might a person address someone who is leaving?,person,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['further cause', 'wave goodbye', 'attempt suicide', 'insulting them', 'thank god']}",B
c10ebb0e1b588d6a534edb297d2f4443,What does a chef do when working in the evening?,chef,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['cook dinner', 'study french cooking', 'taste sauce', 'prepare food', 'thin sauce']}",A
7851102d9fb1010792e4860dfd408f59,What would happen to a person if his or her money is stolen?,person,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['complete sentence', 'feel angry', 'drink tea', 'cross street', 'park']}",B
304200a3cd10da12a92022893f0fe3fc,"The people in class were instructed to brainstorm ideas, how would they use their minds for this?",people,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['shake hands', 'control events', 'talk to each other', 'think creatively', 'dress themselves']}",D
2ac67ce590944ea9c5ee1dd41a721c56,Someone lacking immortality will one day be?,immortality,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['kick the bucket', 'mortal', 'dead', 'can die', 'dying']}",C
a378255dfaa7c238d1c258084726c899,"After his mother saw his report card he knew he was going to be doing housework, what could have prevented this?",doing housework,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['sneezing', 'fatigue', 'house clean', 'feeling satisfied', 'getting good grades']}",E
